da_id,population_2016,population_0_to_14,percent_children
35250911,714,140,0.1961
35240641,528,95,0.1799
35390243,587,110,0.1874
35300755,534,145,0.2715
35240075,619,120,0.1939
35230096,577,50,0.0867
35530032,385,50,0.1299
35580064,426,65,0.1526
35060914,426,60,0.1408
35010379,0,NULL,NULL
35061326,457,65,0.1422
35204340,627,90,0.1435
35201318,513,100,0.1949
35600367,446,80,0.1794
35211681,819,145,0.177
35300846,449,65,0.1448
35370546,460,65,0.1413
35590062,98,20,0.2041
35250033,627,105,0.1675
35280279,452,40,0.0885
35431043,387,80,0.2067
35204547,467,75,0.1606
35260240,1215,210,0.1728
35430550,614,150,0.2443
35530344,692,100,0.1445
35150264,652,95,0.1457
35201361,723,95,0.1314
35061881,854,230,0.2693
35090208,676,115,0.1701
35201830,451,55,0.122
35203921,1095,105,0.0959
35203443,479,70,0.1461
35191106,2605,350,0.1344
35090133,1310,210,0.1603
35190504,723,85,0.1176
35260565,481,80,0.1663
35250615,414,55,0.1329
35300952,742,55,0.0741
35560209,471,80,0.1699
35210833,622,70,0.1125
35560223,462,75,0.1623
35430826,432,70,0.162
35061840,429,45,0.1049
35150086,562,90,0.1601
35180921,1083,245,0.2262
35060486,1507,195,0.1294
35204026,2145,215,0.1002
35150239,694,100,0.1441
35370709,830,190,0.2289
35480092,350,50,0.1429
35260271,783,135,0.1724
35280219,405,20,0.0494
35570322,713,70,0.0982
35260244,530,60,0.1132
35370316,385,20,0.0519
35290228,540,90,0.1667
35240388,797,75,0.0941
35380299,612,70,0.1144
35203743,509,70,0.1375
35202163,638,80,0.1254
35190710,604,95,0.1573
35180880,401,45,0.1122
35200002,356,65,0.1826
35060283,430,65,0.1512
35061761,409,45,0.11
35191088,357,60,0.1681
35200931,382,20,0.0524
35490195,648,100,0.1543
35570287,280,65,0.2321
35204777,1242,240,0.1932
35360410,732,125,0.1708
35340166,712,195,0.2739
35530377,1224,235,0.192
35370128,697,110,0.1578
35560213,474,85,0.1793
35380082,418,65,0.1555
35140191,693,95,0.1371
35150232,583,85,0.1458
35200705,969,220,0.227
35190110,446,85,0.1906
35180057,428,70,0.1636
35100328,607,40,0.0659
35150299,676,95,0.1405
35250829,444,45,0.1014
35340191,468,80,0.1709
35210638,801,140,0.1748
35290116,437,65,0.1487
35204565,1436,140,0.0975
35300362,490,90,0.1837
35570294,443,50,0.1129
35580156,555,65,0.1171
35202289,303,45,0.1485
35204278,483,85,0.176
35200994,500,35,0.07
35190089,379,60,0.1583
35200097,269,30,0.1115
35061447,1816,425,0.234
35060132,949,150,0.1581
35260091,530,55,0.1038
35410205,542,115,0.2122
35211749,948,165,0.1741
35570084,351,75,0.2137
35204580,965,30,0.0311
35431204,400,75,0.1875
35431328,407,50,0.1229
35410169,1804,370,0.2051
35380305,478,70,0.1464
35020167,491,105,0.2138
35200018,497,50,0.1006
35200676,631,145,0.2298
35120363,34,NULL,NULL
35510082,655,235,0.3588
35480037,469,30,0.064
35370544,474,85,0.1793
35240811,1222,245,0.2005
35370660,1065,285,0.2676
35480204,435,60,0.1379
35300117,500,45,0.09
35420205,540,95,0.1759
35204289,805,165,0.205
35203417,560,90,0.1607
35060938,1912,355,0.1857
35150047,518,75,0.1448
35204030,1495,270,0.1806
35190366,2323,205,0.0882
35190082,424,50,0.1179
35203351,603,95,0.1575
35300802,470,90,0.1915
35580117,417,60,0.1439
35210652,321,30,0.0935
35560247,641,105,0.1638
35260741,2407,535,0.2223
35250993,364,25,0.0687
35230477,709,145,0.2045
35590116,534,80,0.1498
35540113,499,80,0.1603
35190548,491,55,0.112
35191267,1933,395,0.2043
35201707,490,85,0.1735
35202370,546,130,0.2381
35060797,359,75,0.2089
35203615,398,45,0.1131
35191074,686,85,0.1239
35320166,541,75,0.1386
35211656,563,95,0.1687
35204474,3403,565,0.166
35260182,700,100,0.1429
35390259,557,105,0.1885
35430765,988,185,0.1872
35290139,369,45,0.122
35260607,500,95,0.19
35431222,422,70,0.1659
35212088,945,195,0.2063
35180166,497,95,0.1911
35202810,393,50,0.1272
35202279,1280,220,0.1719
35203192,530,140,0.2642
35280247,410,75,0.1829
35320201,502,70,0.1394
35480046,420,25,0.0595
35251011,778,135,0.1735
35260264,372,65,0.1747
35570185,544,90,0.1654
35530034,531,110,0.2072
35300096,457,70,0.1532
35370560,1089,185,0.1699
35300424,462,60,0.1299
35250513,504,65,0.129
35340099,533,55,0.1032
35204328,467,40,0.0857
35200267,1136,120,0.1056
35060027,777,145,0.1866
35202818,1728,90,0.0521
35061535,527,165,0.3131
35400204,607,75,0.1236
35390768,453,70,0.1545
35220092,491,60,0.1222
35060961,805,90,0.1118
35180147,596,95,0.1594
35060673,661,100,0.1513
35190676,1706,205,0.1202
35240486,643,100,0.1555
35470270,860,110,0.1279
35204257,1329,175,0.1317
35180493,821,110,0.134
35201291,689,125,0.1814
35061341,581,10,0.0172
35201612,382,55,0.144
35200414,1168,260,0.2226
35060802,330,55,0.1667
35203511,535,65,0.1215
35190385,1135,170,0.1498
35480020,447,80,0.179
35211610,2283,590,0.2584
35204409,379,60,0.1583
35380347,489,80,0.1636
35300256,529,75,0.1418
35300626,600,75,0.125
35204574,1454,265,0.1823
35230462,512,80,0.1563
35470175,1049,NULL,NULL
35280161,854,155,0.1815
35200088,484,50,0.1033
35203554,470,90,0.1915
35120325,469,80,0.1706
35061895,2563,530,0.2068
35060796,449,90,0.2004
35130068,492,90,0.1829
35510080,368,75,0.2038
35240489,466,90,0.1931
35570114,453,60,0.1325
35230441,509,165,0.3242
35230063,463,55,0.1188
35340200,554,80,0.1444
35211265,704,120,0.1705
35530091,501,60,0.1198
35211375,293,60,0.2048
35201250,812,125,0.1539
35060613,798,150,0.188
35060236,948,20,0.0211
35200666,754,170,0.2255
35060145,647,115,0.1777
35440223,533,30,0.0563
35390031,642,85,0.1324
35211701,5289,1220,0.2307
35240607,635,115,0.1811
35211738,773,190,0.2458
35431361,645,100,0.155
35380278,472,80,0.1695
35390874,487,65,0.1335
35470316,642,90,0.1402
35061849,417,75,0.1799
35010319,722,120,0.1662
35203031,1013,145,0.1431
35203933,1127,150,0.1331
35120266,581,120,0.2065
35300589,952,130,0.1366
35570101,684,115,0.1681
35240270,555,80,0.1441
35560212,474,85,0.1793
35210932,221,35,0.1584
35390839,600,120,0.2
35240884,845,270,0.3195
35200106,1389,285,0.2052
35180971,464,65,0.1401
35201381,428,40,0.0935
35190869,1363,90,0.066
35530108,374,45,0.1203
35420233,715,90,0.1259
35240274,514,130,0.2529
35210672,866,115,0.1328
35360207,462,80,0.1732
35380264,421,70,0.1663
35280329,377,50,0.1326
35230122,533,90,0.1689
35210941,326,55,0.1687
35390840,704,140,0.1989
35191307,6163,1315,0.2134
35061044,432,40,0.0926
35180656,631,120,0.1902
35150301,569,50,0.0879
35240948,311,25,0.0804
35300825,287,50,0.1742
35260810,476,85,0.1786
35240772,901,245,0.2719
35600245,0,NULL,NULL
35250107,498,75,0.1506
35390293,263,40,0.1521
35430817,430,75,0.1744
35060171,697,170,0.2439
35180573,564,90,0.1596
35180825,1370,270,0.1971
35061790,788,5,0.0063
35203704,402,45,0.1119
35530326,527,75,0.1423
35490228,756,90,0.119
35250381,445,45,0.1011
35290118,447,70,0.1566
35240074,621,125,0.2013
35250742,519,90,0.1734
35360494,207,25,0.1208
35250460,340,55,0.1618
35250476,465,45,0.0968
35120333,641,85,0.1326
35100184,439,20,0.0456
35200146,532,80,0.1504
35060058,353,50,0.1416
35070210,451,85,0.1885
35340216,402,50,0.1244
35211711,1181,200,0.1693
35420164,579,120,0.2073
35250378,459,55,0.1198
35570039,454,65,0.1432
35431316,388,70,0.1804
35431323,376,75,0.1995
35300266,332,55,0.1657
35570384,453,45,0.0993
35202294,376,40,0.1064
35190961,532,80,0.1504
35191150,411,60,0.146
35100173,356,25,0.0702
35191004,374,55,0.1471
35390729,1099,150,0.1365
35200910,596,25,0.0419
35204265,1016,70,0.0689
35203953,1434,275,0.1918
35490204,418,70,0.1675
35600314,146,30,0.2055
35251028,4622,1420,0.3072
35470279,583,130,0.223
35240373,392,55,0.1403
35202029,1101,105,0.0954
35204338,365,45,0.1233
35203507,398,60,0.1508
35390858,394,45,0.1142
35300479,436,60,0.1376
35560338,588,185,0.3146
35560238,574,55,0.0958
35210640,555,35,0.0631
35530135,505,50,0.099
35320273,538,75,0.1394
35210348,449,50,0.1114
35203053,1176,270,0.2296
35203880,362,55,0.1519
35190518,1019,150,0.1472
35061250,1359,375,0.2759
35260503,548,95,0.1734
35204425,541,85,0.1571
35240301,1076,185,0.1719
35360181,498,90,0.1807
35310230,455,115,0.2527
35300037,285,45,0.1579
35440234,711,70,0.0985
35360504,82,10,0.122
35260711,493,65,0.1318
35061667,280,25,0.0893
35204333,2930,675,0.2304
35470162,943,130,0.1379
35204450,413,75,0.1816
35390646,459,95,0.207
35560214,445,90,0.2022
35390540,502,80,0.1594
35360290,477,70,0.1468
35260443,572,60,0.1049
35580362,232,95,0.4095
35190104,425,40,0.0941
35204088,2622,420,0.1602
35190180,856,145,0.1694
35060231,639,125,0.1956
35181003,485,80,0.1649
35191072,488,95,0.1947
35061804,513,115,0.2242
35160149,580,85,0.1466
35370821,411,75,0.1825
35530179,673,40,0.0594
35210615,772,135,0.1749
35380340,474,95,0.2004
35290056,415,75,0.1807
35204530,566,110,0.1943
35220144,921,210,0.228
35340025,932,180,0.1931
35212180,1269,230,0.1812
35070174,418,55,0.1316
35180206,490,35,0.0714
35181223,662,70,0.1057
35240200,481,100,0.2079
35530056,385,55,0.1429
35300983,815,95,0.1166
35250992,494,100,0.2024
35290243,681,100,0.1468
35200937,399,65,0.1629
35440222,500,40,0.08
35250867,534,95,0.1779
35430593,922,140,0.1518
35390820,306,45,0.1471
35390113,312,25,0.0801
35010245,559,95,0.1699
35390164,373,75,0.2011
35300991,806,150,0.1861
35211739,709,150,0.2116
35390677,2795,480,0.1717
35300367,455,55,0.1209
35200879,468,45,0.0962
35060343,599,25,0.0417
35200307,289,35,0.1211
35200180,585,90,0.1538
35202395,581,85,0.1463
35180234,711,85,0.1195
35240007,354,50,0.1412
35230324,342,20,0.0585
35600228,435,170,0.3908
35480062,385,25,0.0649
35440226,484,70,0.1446
35061541,739,70,0.0947
35203711,385,50,0.1299
35061067,536,70,0.1306
35061373,449,75,0.167
35200073,377,55,0.1459
35211097,266,45,0.1692
35211837,1383,295,0.2133
35300904,174,40,0.2299
35202736,967,245,0.2534
35200472,636,85,0.1336
35202481,434,55,0.1267
35202133,776,205,0.2642
35190821,12789,3750,0.2932
35340131,551,105,0.1906
35300038,603,85,0.141
35190551,525,80,0.1524
35190120,366,55,0.1503
35200654,1917,475,0.2478
35240219,596,95,0.1594
35250189,597,90,0.1508
35190584,423,75,0.1773
35202058,965,95,0.0984
35061117,626,100,0.1597
35190933,526,60,0.1141
35203721,400,55,0.1375
35211604,499,65,0.1303
35440260,600,100,0.1667
35431233,15,NULL,NULL
35580348,489,80,0.1636
35390541,571,15,0.0263
35431338,329,50,0.152
35200885,523,65,0.1243
35060437,476,90,0.1891
35280227,459,85,0.1852
35530201,383,55,0.1436
35250676,394,70,0.1777
35240634,516,85,0.1647
35480019,401,85,0.212
35180726,597,80,0.134
35180647,604,75,0.1242
35190987,699,115,0.1645
35010343,456,75,0.1645
35370244,407,75,0.1843
35210244,472,55,0.1165
35560196,512,65,0.127
35260734,1567,260,0.1659
35061583,927,195,0.2104
35201480,434,105,0.2419
35180330,591,110,0.1861
35150150,366,55,0.1503
35260546,495,70,0.1414
35390379,557,85,0.1526
35260002,458,25,0.0546
35204156,660,80,0.1212
35120401,827,95,0.1149
35570337,856,125,0.146
35210380,374,55,0.1471
35060509,507,80,0.1578
35420329,356,60,0.1685
35211769,2730,740,0.2711
35420188,480,65,0.1354
35100073,790,125,0.1582
35190604,552,80,0.1449
35203317,528,115,0.2178
35310211,642,115,0.1791
35260185,906,110,0.1214
35260278,518,80,0.1544
35580388,10,NULL,NULL
35370793,468,105,0.2244
35180126,243,35,0.144
35181149,1276,440,0.3448
35203093,682,95,0.1393
35250885,549,125,0.2277
35470206,531,90,0.1695
35201240,343,50,0.1458
35160140,439,65,0.1481
35201313,466,60,0.1288
35204356,820,155,0.189
35470171,650,120,0.1846
35510102,55,20,0.3636
35390783,506,65,0.1285
35370118,487,60,0.1232
35430611,592,80,0.1351
35570128,393,40,0.1018
35061495,679,175,0.2577
35070212,477,60,0.1258
35203249,535,85,0.1589
35211073,295,55,0.1864
35204539,534,55,0.103
35580128,456,50,0.1096
35370748,498,70,0.1406
35020202,491,75,0.1527
35060609,614,115,0.1873
35060721,684,125,0.1827
35250153,558,70,0.1254
35180995,1030,210,0.2039
35370148,807,100,0.1239
35190575,471,45,0.0955
35202549,468,60,0.1282
35140131,20,NULL,NULL
35320321,650,100,0.1538
35220096,579,85,0.1468
35280280,345,35,0.1014
35380263,363,80,0.2204
35260315,458,65,0.1419
35191063,1087,150,0.138
35190505,539,80,0.1484
35470231,563,95,0.1687
35190577,536,80,0.1493
35202036,1100,420,0.3818
35260274,567,70,0.1235
35212095,484,70,0.1446
35061288,523,75,0.1434
35190168,616,80,0.1299
35020067,503,90,0.1789
35190637,384,55,0.1432
35320173,738,120,0.1626
35211857,1135,260,0.2291
35260361,667,75,0.1124
35150155,725,115,0.1586
35100054,432,45,0.1042
35130080,551,90,0.1633
35300339,1000,170,0.17
35100102,243,60,0.2469
35204287,775,65,0.0839
35203130,449,70,0.1559
35061724,914,35,0.0383
35203637,406,75,0.1847
35202657,537,40,0.0745
35390039,366,50,0.1366
35480203,525,90,0.1714
35430912,425,70,0.1647
35190070,303,35,0.1155
35191177,550,105,0.1909
35201843,487,70,0.1437
35200209,415,50,0.1205
35260084,485,80,0.1649
35210574,563,125,0.222
35240333,354,50,0.1412
35212045,1997,325,0.1627
35060921,373,40,0.1072
35180782,427,70,0.1639
35230394,1019,155,0.1521
35204847,1400,120,0.0857
35203528,535,95,0.1776
35204797,911,120,0.1317
35431108,634,85,0.1341
35260384,690,20,0.029
35210195,577,55,0.0953
35520109,496,65,0.131
35191326,991,280,0.2825
35370553,798,40,0.0501
35210313,630,75,0.119
35191269,234,25,0.1068
35470209,456,50,0.1096
35200667,472,95,0.2013
35202919,570,135,0.2368
35530348,719,115,0.1599
35200512,409,75,0.1834
35380131,460,45,0.0978
35440256,343,25,0.0729
35390435,250,25,0.1
35430951,406,65,0.1601
35061723,391,30,0.0767
35390774,483,70,0.1449
35431161,429,50,0.1166
35370087,316,35,0.1108
35360186,349,55,0.1576
35370106,697,155,0.2224
35470294,458,70,0.1528
35250692,477,85,0.1782
35280307,512,70,0.1367
35240916,652,185,0.2837
35390546,590,5,0.0085
35380091,458,40,0.0873
35490154,449,45,0.1002
35203925,1141,160,0.1402
35100082,439,55,0.1253
35204052,2257,505,0.2237
35160108,554,75,0.1354
35202047,302,35,0.1159
35100164,393,80,0.2036
35020105,682,95,0.1393
35060787,453,80,0.1766
35061261,940,90,0.0957
35203140,752,160,0.2128
35190021,426,50,0.1174
35150270,508,90,0.1772
35430570,667,120,0.1799
35240739,401,85,0.212
35430663,353,80,0.2266
35210711,766,125,0.1632
35390258,524,120,0.229
35260290,481,90,0.1871
35360477,318,15,0.0472
35061545,443,55,0.1242
35140190,745,100,0.1342
35070275,616,70,0.1136
35180150,412,55,0.1335
35202479,525,60,0.1143
35180534,486,65,0.1337
35203986,2268,155,0.0683
35200069,673,80,0.1189
35300563,1125,175,0.1556
35470198,541,90,0.1664
35204460,539,70,0.1299
35390633,508,100,0.1969
35260653,1154,115,0.0997
35580384,234,25,0.1068
35340135,834,160,0.1918
35260281,394,70,0.1777
35530087,579,65,0.1123
35240111,698,130,0.1862
35580153,750,35,0.0467
35240866,646,195,0.3019
35431354,437,65,0.1487
35240176,393,35,0.0891
35191343,695,95,0.1367
35180354,341,55,0.1613
35202954,511,115,0.225
35204789,966,170,0.176
35240012,487,80,0.1643
35390600,525,70,0.1333
35240494,473,75,0.1586
35431169,573,65,0.1134
35204881,441,85,0.1927
35580194,440,60,0.1364
35370101,541,60,0.1109
35210211,953,160,0.1679
35250389,394,55,0.1396
35230088,524,20,0.0382
35210838,593,80,0.1349
35150229,716,85,0.1187
35201701,561,85,0.1515
35100192,515,10,0.0194
35203299,469,110,0.2345
35120115,605,85,0.1405
35060093,449,90,0.2004
35191116,2682,610,0.2274
35061507,437,70,0.1602
35290280,625,120,0.192
35061753,620,140,0.2258
35260511,409,45,0.11
35431021,513,70,0.1365
35380134,501,80,0.1597
35250919,684,105,0.1535
35370082,499,80,0.1603
35250048,277,35,0.1264
35390119,399,45,0.1128
35510103,0,NULL,NULL
35061571,733,115,0.1569
35061081,724,230,0.3177
35120399,520,60,0.1154
35200725,638,120,0.1881
35061660,505,120,0.2376
35200389,961,150,0.1561
35370365,421,75,0.1781
35300478,459,70,0.1525
35240567,1037,180,0.1736
35340209,466,80,0.1717
35370074,109,15,0.1376
35580163,338,25,0.074
35530068,369,40,0.1084
35300046,536,95,0.1772
35212067,4109,1080,0.2628
35440187,549,95,0.173
35370675,706,110,0.1558
35250784,478,90,0.1883
35060564,184,40,0.2174
35110098,539,80,0.1484
35203151,477,105,0.2201
35090187,544,110,0.2022
35201722,1032,210,0.2035
35150140,1770,235,0.1328
35150269,417,70,0.1679
35540099,442,50,0.1131
35060109,583,120,0.2058
35250358,553,65,0.1175
35240790,591,120,0.203
35212001,568,85,0.1496
35560216,736,150,0.2038
35240349,587,95,0.1618
35390130,372,30,0.0806
35180549,583,85,0.1458
35110104,700,130,0.1857
35180983,547,110,0.2011
35061414,666,95,0.1426
35203183,556,55,0.0989
35240483,664,60,0.0904
35210189,1146,285,0.2487
35210207,671,115,0.1714
35250475,443,55,0.1242
35060956,639,110,0.1721
35204137,1430,95,0.0664
35070196,508,80,0.1575
35240208,585,85,0.1453
35190942,558,80,0.1434
35370830,522,120,0.2299
35210065,579,130,0.2245
35390044,492,35,0.0711
35240512,357,40,0.112
35260128,566,90,0.159
35250368,513,70,0.1365
35431135,2713,685,0.2525
35201709,306,55,0.1797
35140123,575,85,0.1478
35070269,475,60,0.1263
35410247,374,30,0.0802
35490199,422,75,0.1777
35440212,712,60,0.0843
35390053,517,55,0.1064
35300206,438,50,0.1142
35280196,471,70,0.1486
35210781,565,100,0.177
35570291,463,65,0.1404
35211931,549,115,0.2095
35240169,740,125,0.1689
35204014,3335,505,0.1514
35200251,282,25,0.0887
35191319,1042,245,0.2351
35060315,430,15,0.0349
35060364,418,25,0.0598
35120123,646,75,0.1161
35370607,892,125,0.1401
35430776,420,50,0.119
35210399,669,115,0.1719
35380074,413,90,0.2179
35560316,561,110,0.1961
35211370,597,90,0.1508
35110079,529,100,0.189
35070242,503,55,0.1093
35180996,948,165,0.1741
35181132,1374,320,0.2329
35181081,1012,240,0.2372
35190262,494,60,0.1215
35300567,515,75,0.1456
35181182,294,50,0.1701
35211065,290,70,0.2414
35250554,510,105,0.2059
35211095,547,105,0.192
35230356,690,100,0.1449
35260119,900,195,0.2167
35440243,431,35,0.0812
35250679,556,20,0.036
35540088,447,50,0.1119
35230149,768,125,0.1628
35570379,141,10,0.0709
35203521,1483,150,0.1011
35060654,634,125,0.1972
35203213,555,85,0.1532
35204292,719,90,0.1252
35200572,575,125,0.2174
35203954,7307,1010,0.1382
35240253,884,70,0.0792
35210656,463,40,0.0864
35370111,513,95,0.1852
35420278,483,130,0.2692
35250385,489,75,0.1534
35240873,829,250,0.3016
35540111,619,80,0.1292
35300444,458,90,0.1965
35202990,941,125,0.1328
35202585,636,60,0.0943
35202905,577,145,0.2513
35370664,1013,210,0.2073
35210349,537,80,0.149
35370728,494,85,0.1721
35212136,879,145,0.165
35150061,762,165,0.2165
35190013,653,115,0.1761
35061247,984,165,0.1677
35180519,332,45,0.1355
35061203,604,75,0.1242
35201589,689,110,0.1597
35390340,568,95,0.1673
35370871,1146,190,0.1658
35370381,500,90,0.18
35600377,289,65,0.2249
35210219,433,90,0.2079
35240716,652,170,0.2607
35210779,898,160,0.1782
35430764,974,140,0.1437
35300687,375,75,0.2
35260454,464,55,0.1185
35430888,523,20,0.0382
35060164,457,65,0.1422
35060226,433,85,0.1963
35203626,477,50,0.1048
35180154,512,60,0.1172
35204082,1617,250,0.1546
35010284,431,65,0.1508
35010157,469,85,0.1812
35250912,709,130,0.1834
35320217,574,90,0.1568
35260318,479,75,0.1566
35590077,467,90,0.1927
35211498,875,140,0.16
35250828,321,60,0.1869
35190967,540,70,0.1296
35180469,794,125,0.1574
35201066,615,105,0.1707
35200150,1353,320,0.2365
35201193,477,85,0.1782
35200911,375,40,0.1067
35120138,442,45,0.1018
35204394,455,50,0.1099
35300529,337,45,0.1335
35430778,854,125,0.1464
35240397,2610,180,0.069
35203054,1079,150,0.139
35190752,795,85,0.1069
35120262,672,90,0.1339
35203408,1958,310,0.1583
35010359,556,75,0.1349
35181076,2084,595,0.2855
35061787,652,25,0.0383
35430806,445,65,0.1461
35250287,679,90,0.1325
35430555,640,90,0.1406
35300858,654,180,0.2752
35380297,565,65,0.115
35061070,586,55,0.0939
35201557,499,25,0.0501
35060286,657,120,0.1826
35180942,67,20,0.2985
35191037,6332,1195,0.1887
35203079,264,20,0.0758
35570097,428,50,0.1168
35370621,539,85,0.1577
35310115,520,105,0.2019
35360226,516,65,0.126
35320276,1093,255,0.2333
35530340,1258,250,0.1987
35240054,551,100,0.1815
35280323,521,85,0.1631
35300892,1051,265,0.2521
35202252,355,35,0.0986
35060297,523,60,0.1147
35230382,2652,410,0.1546
35370822,456,75,0.1645
35320209,467,45,0.0964
35590113,262,15,0.0573
35570081,482,90,0.1867
35250413,556,70,0.1259
35380197,5,NULL,NULL
35300851,1137,290,0.2551
35530262,487,65,0.1335
35300104,513,90,0.1754
35202675,556,120,0.2158
35061351,621,105,0.1691
35190839,741,100,0.135
35202888,493,90,0.1826
35120097,480,70,0.1458
35240453,576,95,0.1649
35390186,919,215,0.2339
35210080,865,180,0.2081
35390242,302,45,0.149
35251035,762,150,0.1969
35210459,502,80,0.1594
35280166,487,70,0.1437
35250517,378,70,0.1852
35191300,4529,1145,0.2528
35191156,470,70,0.1489
